date,time,contact_date,sex,race,age,ethnicity,was_frisked,contact_officer,zip,circumstance,basis,key_situations,weather,vehicle_involved
2020-06-08,09:25:00,2020-06-08 09:25:00,Male,Black,24,NULL,1,140297,02124,Stopped,Probable Cause,Warrant Arrest,Sunny,FALSE
2020-06-08,10:18:00,2020-06-08 10:18:00,Male,Other,26,Unknown,0,095180,02129,Encountered,Intel,NA,NA,TRUE
2020-06-08,12:27:00,2020-06-08 12:27:00,Male,Black,22,Not of Hispanic Origin,0,157674,02110,Stopped,Reasonable Suspicion,Body Worn Camera,Sunny,FALSE
2020-06-08,12:06:00,2020-06-08 12:06:00,Male,Other,57,Hispanic Origin,0,157661,02124,Stopped,Reasonable Suspicion,"Other Agency/Unit Notified, Body Worn Camera",Sunny,TRUE
2020-06-08,17:30:00,2020-06-08 17:30:00,Male,White,46,Not of Hispanic Origin,0,157620,02118,Encountered,Encounter,Body Worn Camera,Sunny,FALSE
2020-06-08,18:40:00,2020-06-08 18:40:00,Male,Black,46,Not of Hispanic Origin,1,148269,02116,Stopped,Probable Cause,Body Worn Camera,Clear (Night),FALSE
2020-06-08,18:25:00,2020-06-08 18:25:00,Male,Black,28,Not of Hispanic Origin,0,140330,02118,Encountered,Intel,Gang,Sunny,FALSE
2020-06-08,18:25:00,2020-06-08 18:25:00,Male,Black,31,Not of Hispanic Origin,0,140330,02118,Encountered,Intel,Gang,Sunny,FALSE
2020-06-08,18:25:00,2020-06-08 18:25:00,Male,Black,26,Not of Hispanic Origin,0,140330,02118,Encountered,Intel,Gang,Sunny,FALSE
2020-06-08,18:25:00,2020-06-08 18:25:00,Male,White,25,Hispanic Origin,0,140330,02118,Encountered,Intel,Gang,Sunny,FALSE
2020-06-08,19:15:00,2020-06-08 19:15:00,Male,White,20,Hispanic Origin,0,098645,02135,Stopped,Reasonable Suspicion,NA,Sunny,TRUE
2020-06-08,NA,2020-06-08,Male,White,21,Hispanic Origin,0,140330,02118,Observed,Intel,Gang,Sunny,FALSE
2020-06-08,NA,2020-06-08,Male,Black,20,Not of Hispanic Origin,0,140330,02118,Observed,Intel,Gang,Sunny,FALSE
2020-06-08,NA,2020-06-08,Male,Black,40,Not of Hispanic Origin,0,140330,02118,Observed,Intel,Gang,Sunny,FALSE
2020-06-08,NA,2020-06-08,Male,Black,17,Not of Hispanic Origin,0,140330,02118,Observed,Intel,Gang,Sunny,FALSE
2020-06-08,NA,2020-06-08,Male,Black,23,Not of Hispanic Origin,0,140330,02118,Observed,Intel,Gang,Sunny,FALSE
2020-06-08,NA,2020-06-08,Male,Black,23,Not of Hispanic Origin,0,140330,02118,Observed,Intel,Gang,Sunny,FALSE
2020-05-30,16:03:00,2020-05-30 16:03:00,Male,White,27,Hispanic Origin,0,102400,02124,Observed,Intel,Gang,Sunny,TRUE
2020-06-08,19:30:00,2020-06-08 19:30:00,Male,Black,25,Not of Hispanic Origin,0,148303,02115,Observed,Encounter,Gang,NA,FALSE
2020-06-04,23:00:00,2020-06-04 23:00:00,Male,Black,21,Hispanic Origin,0,148269,02120,Observed,Intel,Gang,Clear (Night),FALSE
2020-06-08,22:30:00,2020-06-08 22:30:00,Male,Black,30,Unknown,1,149202,02110,Encountered,Probable Cause,Body Worn Camera,Cloudy/Partly Cloudy,TRUE
2020-06-08,22:30:00,2020-06-08 22:30:00,Female,Black,28,Not of Hispanic Origin,1,149202,02110,Encountered,Probable Cause,Body Worn Camera,Cloudy/Partly Cloudy,TRUE
2020-06-09,00:43:00,2020-06-09 00:43:00,Male,Black,27,Hispanic Origin,0,157658,02118,Stopped,Probable Cause,NA,Clear (Night),TRUE
2020-06-09,00:36:00,2020-06-09 00:36:00,Male,Black,25,Not of Hispanic Origin,0,157654,02118,Stopped,Encounter,Body Worn Camera,Clear (Night),FALSE
2020-06-09,00:36:00,2020-06-09 00:36:00,Male,Black,24,Not of Hispanic Origin,1,157654,02118,Stopped,Encounter,Body Worn Camera,Clear (Night),FALSE
2020-06-08,08:49:00,2020-06-08 08:49:00,Male,White,21,NULL,0,135977,02116,Encountered,Encounter,NA,Clear (Night),FALSE
2020-06-09,01:43:00,2020-06-09 01:43:00,Male,White,42,Not of Hispanic Origin,0,157658,02116,Encountered,Reasonable Suspicion,NA,NA,FALSE
2020-06-09,01:56:00,2020-06-09 01:56:00,Male,Black,16,Not of Hispanic Origin,1,144447,02121,Stopped,Reasonable Suspicion,NA,Clear (Night),FALSE
2020-06-09,05:55:00,2020-06-09 05:55:00,Male,Black,65,Not of Hispanic Origin,0,148317,02118,Encountered,Reasonable Suspicion,"Body Worn Camera, Elderly, Sex Offender",Cloudy/Partly Cloudy,FALSE
2020-06-09,01:56:00,2020-06-09 01:56:00,NA,Unknown,NA,Hispanic Origin,1,153113,02135,Stopped,Encounter,NA,Clear (Night),FALSE
2020-06-09,00:59:00,2020-06-09 00:59:00,Male,White,38,Not of Hispanic Origin,1,116888,02130,Stopped,Reasonable Suspicion,NA,Clear (Night),TRUE
2020-06-09,00:49:00,2020-06-09 00:49:00,Female,Black,22,Unknown,0,148275,02125,Stopped,Reasonable Suspicion,"Body Worn Camera, Gang",Clear (Night),TRUE
2020-06-09,00:49:00,2020-06-09 00:49:00,Male,Black,23,Not of Hispanic Origin,0,148275,02125,Stopped,Reasonable Suspicion,"Body Worn Camera, Gang",Clear (Night),TRUE
2020-06-09,09:50:00,2020-06-09 09:50:00,Male,White,30,Hispanic Origin,0,153117,02130,Encountered,Intel,Homeless,Sunny,TRUE
2020-06-09,09:00:00,2020-06-09 09:00:00,Female,White,30,NULL,0,140292,02119,Encountered,Encounter,Homeless,Clear (Night),FALSE
2020-06-09,09:00:00,2020-06-09 09:00:00,Female,White,44,Not of Hispanic Origin,0,140292,02119,Encountered,Encounter,Homeless,Clear (Night),FALSE
2020-06-09,09:00:00,2020-06-09 09:00:00,Male,Black,49,Unknown,0,140292,02119,Encountered,Encounter,Homeless,Clear (Night),FALSE
2020-06-09,09:00:00,2020-06-09 09:00:00,Female,Black,42,NULL,0,140292,02119,Encountered,Encounter,Homeless,Clear (Night),FALSE
2020-06-09,09:00:00,2020-06-09 09:00:00,Male,White,31,Hispanic Origin,0,140292,02119,Encountered,Encounter,Homeless,Clear (Night),FALSE
2020-06-09,11:03:00,2020-06-09 11:03:00,Male,White,37,Not of Hispanic Origin,0,148310,02116,Encountered,Encounter,NA,NA,FALSE
2020-06-09,10:30:00,2020-06-09 10:30:00,Male,White,50,NULL,0,157621,02111,Observed,Intel,NA,NA,TRUE
2020-06-09,10:30:00,2020-06-09 10:30:00,Male,White,29,Hispanic Origin,0,157621,02111,Observed,Intel,NA,NA,TRUE
2020-06-09,09:09:00,2020-06-09 09:09:00,Male,White,37,Not of Hispanic Origin,0,140304,02119,Observed,Encounter,Homeless,NA,FALSE
2020-06-09,09:09:00,2020-06-09 09:09:00,Female,Black,67,Unknown,0,140304,02119,Encountered,Encounter,Homeless,NA,FALSE
2020-06-09,11:05:00,2020-06-09 11:05:00,Male,White,34,Not of Hispanic Origin,1,157693,02118,Stopped,Probable Cause,Body Worn Camera,Cloudy/Partly Cloudy,FALSE
2020-06-09,12:51:00,2020-06-09 12:51:00,Male,White,41,Not of Hispanic Origin,0,148310,02118,Stopped,Reasonable Suspicion,NA,NA,FALSE
2020-06-09,13:23:00,2020-06-09 13:23:00,Male,Black,39,Not of Hispanic Origin,0,153072,02108,Stopped,Encounter,NA,NA,FALSE
2020-06-09,12:52:00,2020-06-09 12:52:00,Male,Black,43,Not of Hispanic Origin,0,153084,02203,Encountered,Reasonable Suspicion,Body Worn Camera,Sunny,FALSE
2020-06-09,18:00:00,2020-06-09 18:00:00,Male,White,49,Not of Hispanic Origin,0,157684,02110,Stopped,Encounter,"Homeless, Body Worn Camera",Cloudy/Partly Cloudy,FALSE
2020-06-09,17:32:00,2020-06-09 17:32:00,Male,White,31,Not of Hispanic Origin,0,148269,02116,Encountered,Intel,Body Worn Camera,Clear (Night),TRUE
2020-06-09,19:10:00,2020-06-09 19:10:00,Male,Black,25,Hispanic Origin,0,NA,NA,NA,NA,NA,NA,FALSE
2020-06-09,19:10:00,2020-06-09 19:10:00,Male,White,24,NULL,0,NA,NA,NA,NA,NA,NA,FALSE
2020-06-09,19:10:00,2020-06-09 19:10:00,Male,White,19,Hispanic Origin,0,NA,NA,NA,NA,NA,NA,FALSE
2020-06-09,18:37:00,2020-06-09 18:37:00,Male,Black,31,Not of Hispanic Origin,0,131605,02124,Stopped,Probable Cause,Gang,Sunny,TRUE
2020-06-09,18:37:00,2020-06-09 18:37:00,Male,Black,27,Not of Hispanic Origin,1,131605,02124,Stopped,Probable Cause,Gang,Sunny,TRUE
2020-06-09,18:46:00,2020-06-09 18:46:00,Female,Black,18,NULL,1,129143,02121,Stopped,Probable Cause,"Gang, Body Worn Camera",Clear (Night),TRUE
2020-06-09,18:46:00,2020-06-09 18:46:00,Male,White,20,Hispanic Origin,1,129143,02121,Stopped,Probable Cause,"Gang, Body Worn Camera",Clear (Night),TRUE
2020-06-09,21:54:00,2020-06-09 21:54:00,Male,White,34,Not of Hispanic Origin,0,148275,02127,Stopped,Reasonable Suspicion,Homeless,Clear (Night),FALSE
2020-06-09,21:54:00,2020-06-09 21:54:00,Male,White,29,Not of Hispanic Origin,0,148275,02127,Stopped,Reasonable Suspicion,Homeless,Clear (Night),FALSE
2020-06-09,21:50:00,2020-06-09 21:50:00,Male,Black,29,Not of Hispanic Origin,1,153124,02125,Stopped,Intel,"Drugs, Gang",Clear (Night),TRUE
2020-06-09,10:30:00,2020-06-09 10:30:00,Male,White,56,Not of Hispanic Origin,0,128849,02118,Encountered,Intel,Sex Offender,Clear (Night),FALSE
2020-06-09,22:29:00,2020-06-09 22:29:00,Female,Asian,19,NULL,0,124181,02121,Stopped,Intel,NA,NA,TRUE
2020-06-09,22:29:00,2020-06-09 22:29:00,Male,Black,22,NULL,0,124181,02121,Stopped,Intel,NA,NA,TRUE
2020-06-09,22:29:00,2020-06-09 22:29:00,Male,Black,20,Not of Hispanic Origin,0,124181,02121,Stopped,Intel,NA,NA,TRUE
2020-06-09,05:37:00,2020-06-09 05:37:00,Female,White,31,Hispanic Origin,0,128849,02118,Encountered,Intel,Gang,Clear (Night),FALSE
2020-06-09,05:37:00,2020-06-09 05:37:00,Male,Black,32,Hispanic Origin,0,128849,02118,Encountered,Intel,Gang,Clear (Night),FALSE
2020-06-09,17:23:00,2020-06-09 17:23:00,Male,Unknown,27,Hispanic Origin,1,124181,02119,Stopped,Intel,NA,NA,TRUE
2020-06-09,17:40:00,2020-06-09 17:40:00,Male,Black,28,Not of Hispanic Origin,0,140330,02118,Observed,Intel,Gang,Sunny,FALSE
2020-06-09,17:40:00,2020-06-09 17:40:00,Male,White,25,Hispanic Origin,0,140330,02118,Observed,Intel,Gang,Sunny,FALSE
2020-06-09,23:15:00,2020-06-09 23:15:00,Male,White,25,Hispanic Origin,0,140305,02118,Encountered,Encounter,"Body Worn Camera, Victim Shot",Clear (Night),FALSE
2020-06-09,23:15:00,2020-06-09 23:15:00,Male,Black,25,Hispanic Origin,0,140305,02118,Encountered,Encounter,"Body Worn Camera, Victim Shot",Clear (Night),FALSE
2020-06-08,22:40:00,2020-06-08 22:40:00,Male,Black,17,Not of Hispanic Origin,0,S00743,02118,Observed,Intel,Gang,Clear (Night),FALSE
2020-06-10,00:30:00,2020-06-10 00:30:00,Male,Black,49,Not of Hispanic Origin,1,157696,02215,Stopped,Reasonable Suspicion,Homeless,Clear (Night),FALSE
2020-06-10,00:11:00,2020-06-10 00:11:00,Male,Black,19,Not of Hispanic Origin,0,148275,02127,Observed,Encounter,"Gang, Body Worn Camera",Clear (Night),FALSE
2020-06-10,00:15:00,2020-06-10 00:15:00,Male,White,18,NULL,1,144466,02121,Stopped,Probable Cause,NA,Clear (Night),FALSE
2020-06-10,00:15:00,2020-06-10 00:15:00,Male,Black,24,Not of Hispanic Origin,1,144466,02121,Stopped,Probable Cause,NA,Clear (Night),FALSE
2020-06-10,07:34:00,2020-06-10 07:34:00,Male,Black,30,Not of Hispanic Origin,1,111241,02119,Encountered,Encounter,NA,NA,FALSE
2020-06-10,08:15:00,2020-06-10 08:15:00,Male,White,26,Not of Hispanic Origin,1,131201,02118,Stopped,Reasonable Suspicion,NA,NA,FALSE
2020-06-10,09:46:00,2020-06-10 09:46:00,Male,Asian,61,Not of Hispanic Origin,0,157699,02135,Stopped,Reasonable Suspicion,Body Worn Camera,Sunny,TRUE
2020-06-10,13:34:00,2020-06-10 13:34:00,Male,White,50,Not of Hispanic Origin,0,148310,02199,Encountered,Reasonable Suspicion,NA,NA,FALSE
2020-06-10,13:34:00,2020-06-10 13:34:00,Male,White,52,Not of Hispanic Origin,0,148310,02199,Encountered,Reasonable Suspicion,NA,NA,FALSE
2020-06-08,17:30:00,2020-06-08 17:30:00,NA,Unknown,NA,Not of Hispanic Origin,1,011623,02135,Stopped,Encounter,NA,Sunny,FALSE
2020-06-10,16:27:00,2020-06-10 16:27:00,Male,Black,22,Unknown,0,144476,02124,Encountered,Encounter,NA,Sunny,TRUE
2020-06-10,16:27:00,2020-06-10 16:27:00,Male,Black,24,Not of Hispanic Origin,0,144476,02124,Encountered,Encounter,NA,Sunny,TRUE
2020-06-10,15:08:00,2020-06-10 15:08:00,Male,Black,21,Not of Hispanic Origin,0,126474,02128,Observed,Intel,NA,Sunny,FALSE
2020-06-10,17:06:00,2020-06-10 17:06:00,Male,Black,34,NULL,1,129143,02125,Encountered,Probable Cause,"Gang, Body Worn Camera",Clear (Night),FALSE
2020-06-10,17:45:00,2020-06-10 17:45:00,Male,Black,31,Hispanic Origin,0,129143,02125,Stopped,Probable Cause,"Gang, Body Worn Camera",Clear (Night),TRUE
2020-06-10,17:45:00,2020-06-10 17:45:00,Male,Black,32,Hispanic Origin,1,129143,02125,Stopped,Probable Cause,"Gang, Body Worn Camera",Clear (Night),TRUE
2020-06-10,20:45:00,2020-06-10 20:45:00,Male,Black,20,Not of Hispanic Origin,0,124181,02119,Stopped,Intel,Gang,NA,TRUE
2020-06-10,20:45:00,2020-06-10 20:45:00,Male,Black,18,Not of Hispanic Origin,0,124181,02119,Stopped,Intel,Gang,NA,TRUE
2020-06-10,21:13:00,2020-06-10 21:13:00,Male,White,38,Hispanic Origin,0,131261,02118,Stopped,Intel,NA,Clear (Night),FALSE
2020-06-10,23:00:00,2020-06-10 23:00:00,Male,Black,27,NULL,0,124181,02121,Stopped,Intel,Gang,NA,TRUE
2020-06-10,01:04:00,2020-06-10 01:04:00,Female,Black,30,Not of Hispanic Origin,0,131605,02124,Stopped,Probable Cause,Body Worn Camera,Clear (Night),TRUE
2020-06-10,01:04:00,2020-06-10 01:04:00,Male,Black,38,Not of Hispanic Origin,1,131605,02124,Stopped,Probable Cause,Body Worn Camera,Clear (Night),TRUE
2020-06-11,01:55:00,2020-06-11 01:55:00,Male,White,28,Not of Hispanic Origin,0,148249,02116,Stopped,Encounter,Homeless,Clear (Night),FALSE
2020-06-11,01:55:00,2020-06-11 01:55:00,Male,White,30,Not of Hispanic Origin,1,148249,02116,Stopped,Encounter,Homeless,Clear (Night),FALSE
2020-06-11,01:30:00,2020-06-11 01:30:00,Male,Black,29,Not of Hispanic Origin,1,144466,02119,Encountered,Reasonable Suspicion,Body Worn Camera,NA,FALSE
2020-06-11,01:30:00,2020-06-11 01:30:00,Male,Black,28,Not of Hispanic Origin,1,144466,02119,Encountered,Reasonable Suspicion,Body Worn Camera,NA,FALSE
2020-06-11,01:30:00,2020-06-11 01:30:00,Male,Black,30,NULL,1,144466,02119,Encountered,Reasonable Suspicion,Body Worn Camera,NA,FALSE
2020-06-11,NA,2020-06-11,Male,Unknown,23,Hispanic Origin,0,144466,02121,Stopped,Reasonable Suspicion,Body Worn Camera,NA,TRUE
2020-06-11,00:15:00,2020-06-11 00:15:00,Male,Black,26,Hispanic Origin,1,148281,02119,Stopped,Reasonable Suspicion,Body Worn Camera,Clear (Night),TRUE
2020-06-11,02:43:00,2020-06-11 02:43:00,Male,White,33,Not of Hispanic Origin,1,110128,02215,Stopped,Probable Cause,Homeless,Clear (Night),FALSE
2020-06-11,02:56:00,2020-06-11 02:56:00,Male,Black,17,Not of Hispanic Origin,0,093941,02124,Encountered,Encounter,"Gang, Body Worn Camera",Clear (Night),TRUE
2020-06-11,03:00:00,2020-06-11 03:00:00,Male,Black,32,Not of Hispanic Origin,1,148305,02124,Stopped,Reasonable Suspicion,Body Worn Camera,Clear (Night),TRUE
2020-06-11,03:00:00,2020-06-11 03:00:00,Female,Black,31,Not of Hispanic Origin,0,148305,02124,Stopped,Reasonable Suspicion,Body Worn Camera,Clear (Night),TRUE
2020-06-11,06:06:00,2020-06-11 06:06:00,Male,Other,23,Hispanic Origin,0,157640,02134,Encountered,Encounter,NA,Cloudy/Partly Cloudy,FALSE
2020-06-11,08:25:00,2020-06-11 08:25:00,Male,White,48,Not of Hispanic Origin,0,157641,02118,Stopped,Probable Cause,"Homeless, Body Worn Camera",Cloudy/Partly Cloudy,FALSE
2020-06-10,22:03:00,2020-06-10 22:03:00,Male,Black,18,Unknown,1,144476,02124,Encountered,Encounter,"Victim Shot, Body Worn Camera",Clear (Night),TRUE
2020-06-10,22:03:00,2020-06-10 22:03:00,Male,Black,34,Not of Hispanic Origin,1,144476,02124,Encountered,Encounter,"Victim Shot, Body Worn Camera",Clear (Night),TRUE
2020-06-10,22:03:00,2020-06-10 22:03:00,Male,Black,20,Unknown,1,144476,02124,Encountered,Encounter,"Victim Shot, Body Worn Camera",Clear (Night),TRUE
2020-06-10,22:03:00,2020-06-10 22:03:00,Male,Black,20,Not of Hispanic Origin,1,144476,02124,Encountered,Encounter,"Victim Shot, Body Worn Camera",Clear (Night),TRUE
2020-06-10,18:15:00,2020-06-10 18:15:00,Male,White,30,Not of Hispanic Origin,0,140292,02118,Encountered,Encounter,NA,Clear (Night),FALSE
2020-06-11,11:27:00,2020-06-11 11:27:00,Male,White,57,Hispanic Origin,0,157683,02119,Stopped,Intel,Body Worn Camera,Cloudy/Partly Cloudy,FALSE
2020-06-11,12:53:00,2020-06-11 12:53:00,Male,Black,21,Hispanic Origin,1,140297,02124,Stopped,Probable Cause,"Body Worn Camera, Gun",Overcast,TRUE
2020-06-11,12:53:00,2020-06-11 12:53:00,Male,Black,19,NULL,1,140297,02124,Stopped,Probable Cause,"Body Worn Camera, Gun",Overcast,TRUE
2020-06-11,12:53:00,2020-06-11 12:53:00,Male,Black,25,Unknown,1,140297,02124,Stopped,Probable Cause,"Body Worn Camera, Gun",Overcast,TRUE
2020-06-02,NA,2020-06-02,NA,Black,NA,Unknown,0,009705,02122,Observed,Intel,NA,Unknown,FALSE
2020-06-11,18:30:00,2020-06-11 18:30:00,Male,Black,29,Not of Hispanic Origin,0,157695,02119,Encountered,Encounter,Gang,Raining,FALSE
2020-06-11,18:06:00,2020-06-11 18:06:00,Male,Black,51,Hispanic Origin,0,148173,02125,Stopped,Reasonable Suspicion,"Body Worn Camera, Warrant Arrest",NA,FALSE
2020-06-11,18:06:00,2020-06-11 18:06:00,Male,White,46,Hispanic Origin,0,148173,02125,Stopped,Reasonable Suspicion,"Body Worn Camera, Warrant Arrest",NA,FALSE
2020-06-11,18:06:00,2020-06-11 18:06:00,Male,White,50,Hispanic Origin,1,148173,02125,Stopped,Reasonable Suspicion,"Body Worn Camera, Warrant Arrest",NA,FALSE
2020-06-11,17:15:00,2020-06-11 17:15:00,Male,Black,24,Not of Hispanic Origin,0,144429,02124,Stopped,Probable Cause,Body Worn Camera,Raining,TRUE
2020-06-11,22:36:00,2020-06-11 22:36:00,Male,Black,31,Unknown,0,157630,02118,Encountered,Intel,"Homeless, Body Worn Camera",Clear (Night),FALSE
2020-06-11,23:10:00,2020-06-11 23:10:00,Male,Black,39,Not of Hispanic Origin,1,128383,02124,Stopped,Probable Cause,Body Worn Camera,Clear (Night),FALSE
2020-06-12,NA,2020-06-12,Female,Black,19,Not of Hispanic Origin,0,103782,02124,Stopped,Probable Cause,NA,Clear (Night),TRUE
2020-06-12,02:00:00,2020-06-12 02:00:00,Male,Black,34,Not of Hispanic Origin,1,135951,02121,Stopped,Reasonable Suspicion,"Gang, Body Worn Camera",Clear (Night),TRUE
2020-06-12,01:23:00,2020-06-12 01:23:00,Male,Black,36,Hispanic Origin,1,135951,02126,Stopped,Reasonable Suspicion,Body Worn Camera,Cloudy/Partly Cloudy,TRUE
2020-06-11,23:45:00,2020-06-11 23:45:00,Female,Unknown,21,Unknown,0,NA,NA,NA,NA,NA,NA,FALSE
2020-06-11,23:45:00,2020-06-11 23:45:00,Male,Black,22,Hispanic Origin,1,NA,NA,NA,NA,NA,NA,FALSE
2020-06-12,13:18:00,2020-06-12 13:18:00,Male,Black,23,Unknown,1,116743,02124,Stopped,Probable Cause,NA,Sunny,FALSE
2020-06-12,14:06:00,2020-06-12 14:06:00,Male,Black,35,Not of Hispanic Origin,1,140297,02126,Stopped,Reasonable Suspicion,Body Worn Camera,Sunny,TRUE
2020-06-12,19:00:00,2020-06-12 19:00:00,Male,White,19,Not of Hispanic Origin,0,129442,02116,Observed,Encounter,NA,Clear (Night),FALSE
2020-06-12,19:00:00,2020-06-12 19:00:00,Male,White,21,Not of Hispanic Origin,0,129442,02116,Observed,Encounter,NA,Clear (Night),FALSE
2020-06-12,17:52:00,2020-06-12 17:52:00,Male,Black,29,Hispanic Origin,1,151195,02119,Stopped,Probable Cause,Body Worn Camera,Clear (Night),TRUE
2020-06-12,17:52:00,2020-06-12 17:52:00,Male,Black,25,Not of Hispanic Origin,1,151195,02119,Stopped,Probable Cause,Body Worn Camera,Clear (Night),TRUE
2020-06-12,17:24:00,2020-06-12 17:24:00,Male,White,43,Not of Hispanic Origin,0,157622,02116,Encountered,Reasonable Suspicion,Bicycle,Clear (Night),FALSE
2020-06-12,22:41:00,2020-06-12 22:41:00,Male,White,38,NULL,1,157658,02116,Stopped,Reasonable Suspicion,Body Worn Camera,Clear (Night),FALSE
2020-06-12,21:35:00,2020-06-12 21:35:00,Male,Black,31,Not of Hispanic Origin,0,124181,02121,Observed,Intel,Gang,NA,TRUE
2020-06-12,21:35:00,2020-06-12 21:35:00,Male,Black,26,Not of Hispanic Origin,0,124181,02121,Observed,Intel,Gang,NA,TRUE
2020-06-12,21:35:00,2020-06-12 21:35:00,Male,Black,34,NULL,0,124181,02121,Observed,Intel,Gang,NA,TRUE
2020-06-12,11:30:00,2020-06-12 11:30:00,Male,Black,48,Not of Hispanic Origin,0,148269,02116,Observed,Intel,NA,Clear (Night),FALSE
2020-06-12,23:11:00,2020-06-12 23:11:00,Male,Black,30,Hispanic Origin,0,157665,02118,Encountered,Encounter,Body Worn Camera,Clear (Night),FALSE
2020-06-13,01:35:00,2020-06-13 01:35:00,Male,Black,34,Not of Hispanic Origin,0,148245,02119,Stopped,Probable Cause,NA,Clear (Night),FALSE
2020-06-12,00:52:00,2020-06-12 00:52:00,Male,White,30,Hispanic Origin,0,157698,02130,Encountered,Reasonable Suspicion,NA,NA,TRUE
2020-06-13,02:39:00,2020-06-13 02:39:00,Male,White,40,Not of Hispanic Origin,0,011612,02127,Observed,Intel,NA,Clear (Night),FALSE
2020-06-12,03:12:00,2020-06-12 03:12:00,Male,Black,16,Unknown,1,148317,02118,Observed,Intel,"Gang, Shots Fired, Body Worn Camera, Gun",Clear (Night),TRUE
2020-06-12,03:12:00,2020-06-12 03:12:00,Male,White,42,Hispanic Origin,1,148317,02118,Observed,Intel,"Gang, Shots Fired, Body Worn Camera, Gun",Clear (Night),TRUE
2020-06-12,03:12:00,2020-06-12 03:12:00,Male,White,24,NULL,0,148317,02118,Observed,Intel,"Gang, Shots Fired, Body Worn Camera, Gun",Clear (Night),TRUE
2020-06-12,03:12:00,2020-06-12 03:12:00,Male,Black,25,Hispanic Origin,0,148317,02118,Observed,Intel,"Gang, Shots Fired, Body Worn Camera, Gun",Clear (Night),TRUE
2020-06-12,03:12:00,2020-06-12 03:12:00,Male,Other,16,Unknown,1,148317,02118,Observed,Intel,"Gang, Shots Fired, Body Worn Camera, Gun",Clear (Night),TRUE
2020-06-12,03:12:00,2020-06-12 03:12:00,Male,Black,28,Hispanic Origin,1,148317,02118,Observed,Intel,"Gang, Shots Fired, Body Worn Camera, Gun",Clear (Night),TRUE
2020-06-13,01:40:00,2020-06-13 01:40:00,Male,Black,64,Not of Hispanic Origin,0,116181,02215,Stopped,Probable Cause,NA,Clear (Night),FALSE
2020-06-12,20:43:00,2020-06-12 20:43:00,Male,White,29,Hispanic Origin,1,NA,NA,NA,NA,NA,NA,FALSE
2020-06-12,21:53:00,2020-06-12 21:53:00,Male,White,16,Hispanic Origin,1,135951,02124,Stopped,Reasonable Suspicion,Gun,Clear (Night),FALSE
2020-06-12,21:53:00,2020-06-12 21:53:00,Male,Black,16,NULL,1,135951,02124,Stopped,Reasonable Suspicion,Gun,Clear (Night),FALSE
2020-06-13,01:53:00,2020-06-13 01:53:00,Male,Black,19,Not of Hispanic Origin,1,135951,02124,Stopped,Intel,Gang,Clear (Night),TRUE
2020-06-13,01:53:00,2020-06-13 01:53:00,Male,Black,19,Hispanic Origin,1,135951,02124,Stopped,Intel,Gang,Clear (Night),TRUE
2020-06-13,08:50:00,2020-06-13 08:50:00,Male,White,29,Hispanic Origin,0,157641,02118,Observed,Probable Cause,"Homeless, Body Worn Camera",Sunny,FALSE
2020-06-13,07:51:00,2020-06-13 07:51:00,Female,White,30,NULL,0,157622,02118,Encountered,Reasonable Suspicion,"Homeless, Body Worn Camera",Sunny,FALSE
2020-06-13,07:51:00,2020-06-13 07:51:00,Female,White,40,Hispanic Origin,0,157622,02118,Encountered,Reasonable Suspicion,"Homeless, Body Worn Camera",Sunny,FALSE
